source_command_id,source_param,target_command_id,target_param,condition_value,condition_expression,dep_type
UNC:SET IUSMPROCTRL,,UNC:SET IUSMPROCTRL,SUBQOSCMP,,"该参数在
“流程类型”
参数设置为
“HSS发起的签约QoS修改流程”
时，才需要配置。",intra_command_unparsed
UNC:SET S1SMPROCTRL,,UNC:SET S1SMPROCTRL,PDNCONSGWREJ,,"该参数在
“流程类型”
参数设置为
“PDN连接流程”
时，才需要配置。",intra_command_unparsed
UNC:SET S1SMPROCTRL,,UNC:SET S1SMPROCTRL,PDNCONSGWTMOUT,,"该参数在
“流程类型”
参数设置为
“PDN连接流程”
时，才需要配置。",intra_command_unparsed
UNC:SET S1SMPROCTRL,,UNC:SET S1SMPROCTRL,BRALSGWREJ,,"该参数在
“流程类型”
参数设置为
“承载资源分配流程”
时，才需要配置。",intra_command_unparsed
UNC:SET S1SMPROCTRL,,UNC:SET S1SMPROCTRL,BRALSGWTMOUT,,"该参数在
“流程类型”
参数设置为
“承载资源分配流程”
时，才需要配置。",intra_command_unparsed
UNC:SET S1SMPROCTRL,,UNC:SET S1SMPROCTRL,BRMSGWREJ,,"该参数在
“流程类型”
参数设置为
“承载资源修改流程”
时，才需要配置。",intra_command_unparsed
UNC:SET S1SMPROCTRL,,UNC:SET S1SMPROCTRL,BRMSGWTMOUT,,"该参数在
“流程类型”
参数设置为
“承载资源修改流程”
时，才需要配置。",intra_command_unparsed
UNC:SET S1SMPROCTRL,,UNC:SET S1SMPROCTRL,CBRCONFLICTMODE,,"该参数在
“流程类型”
参数设置为
“专有承载建立流程”
时，才需要配置。",intra_command_unparsed
UNC:SET S1SMPROCTRL,,UNC:SET S1SMPROCTRL,UBRCONFLICTMODE,,"该参数在
“流程类型”
参数设置为
“承载修改流程”
时，才需要配置。",intra_command_unparsed
UNC:SET S1SMPROCTRL,,UNC:SET S1SMPROCTRL,SUBQOSCMP,,"该参数在
“流程类型”
参数设置为
“HSS发起的签约QoS修改流程”
时，才需要配置。",intra_command_unparsed
UNC:SET S1SMPROCTRL,,UNC:SET S1SMPROCTRL,ECMIDLE,,"该参数在
“流程类型”
参数设置为
“HSS发起的签约QoS修改流程”
时，才需要配置。",intra_command_unparsed
UNC:SET S1SMPROCTRL,,UNC:SET S1SMPROCTRL,PDNREACT,,"该参数在
“流程类型”
参数设置为
“承载删除流程”
时，才需要配置。",intra_command_unparsed
UNC:SET S1SMPROCTRL,,UNC:SET S1SMPROCTRL,ATTACHBEARERSGWREJ,,"该参数在
“流程类型”
参数设置为
“附着中缺省承载建立流程”
时，才需要配置。",intra_command_unparsed
UNC:SET S1SMPROCTRL,,UNC:SET S1SMPROCTRL,ATTACHBEARERSGWTMOUT,,"该参数在
“流程类型”
参数设置为
“附着中缺省承载建立流程”
时，才需要配置。",intra_command_unparsed
UNC:MOD ALIASAPN,,UNC:MOD ALIASAPN,IMSIPRE,,"该参数在
“用户范围”
参数设置为
“IMSI_PREFIX(指定IMSI前缀)”
时，才需要配置。",intra_command_unparsed
UNC:MOD ALIASAPN,,UNC:MOD ALIASAPN,IMSI,,"该参数在
“用户范围”
参数设置为
“IMSI_RANGE(指定IMSI范围)”
时，才需要配置。",intra_command_unparsed
UNC:RMV ALIASAPN,,UNC:RMV ALIASAPN,IMSIPRE,,"该参数在
“用户范围”
参数设置为
“IMSI_PREFIX(指定IMSI前缀)”
时，才需要配置。",intra_command_unparsed
UNC:RMV ALIASAPN,,UNC:RMV ALIASAPN,IMSI,,"该参数在
“用户范围”
参数设置为
“IMSI_RANGE(指定IMSI范围)”
时，才需要配置。",intra_command_unparsed
UNC:ADD ALIASAPN,,UNC:ADD ALIASAPN,IMSIPRE,,"该参数在
“用户范围”
参数设置为
“IMSI_PREFIX(指定IMSI前缀)”
时，才需要配置。",intra_command_unparsed
UNC:ADD ALIASAPN,,UNC:ADD ALIASAPN,BEGIMSI,,"该参数在
“用户范围”
参数设置为
“IMSI_RANGE(指定IMSI范围)”
时，才需要配置。",intra_command_unparsed
UNC:ADD ALIASAPN,,UNC:ADD ALIASAPN,ENDIMSI,,"该参数在
“用户范围”
参数设置为
“IMSI_RANGE(指定IMSI范围)”
时，才需要配置。",intra_command_unparsed
UNC:LST ALIASAPN,,UNC:LST ALIASAPN,IMSIPRE,,"该参数在
“用户范围”
参数设置为
“IMSI_PREFIX(指定IMSI前缀)”
时，才需要配置。",intra_command_unparsed
UNC:LST ALIASAPN,,UNC:LST ALIASAPN,IMSI,,"该参数在
“用户范围”
参数设置为
“IMSI_RANGE(指定IMSI范围)”
时，才需要配置。",intra_command_unparsed
UNC:MOD DIFFSERVICE,,UNC:MOD DIFFSERVICE,USRPRI,,"该参数在
“AT”
设置为
“USER(用户接入)”
或
“PDP(PDP接入)”
时生效。",intra_command_unparsed
UNC:MOD DIFFSERVICE,,UNC:MOD DIFFSERVICE,SRVLVL,,"此参数在
“AT”
设置为
“PDP(PDP接入)”
时生效。",intra_command_unparsed
UNC:MOD DIFFSERVICE,,UNC:MOD DIFFSERVICE,UUJT,,"此参数在
“AT”
设置为
“USER(用户接入)”
时生效。",intra_command_unparsed
UNC:MOD DIFFSERVICE,,UNC:MOD DIFFSERVICE,UUST,,"此参数在
“AT”
设置为
“USER(用户接入)”
时生效。",intra_command_unparsed
UNC:MOD DIFFSERVICE,,UNC:MOD DIFFSERVICE,PPJT,,"此参数在
“AT”
设置为
“PDP(PDP接入)”
时生效。",intra_command_unparsed
UNC:MOD DIFFSERVICE,,UNC:MOD DIFFSERVICE,PPST,,"此参数在
“AT”
设置为
“PDP(PDP接入)”
时生效。",intra_command_unparsed
UNC:RMV DIFFSERVICE,,UNC:RMV DIFFSERVICE,USRPRI,,"此参数在
“AT”
设置为
“USER(用户接入)”
或
“PDP(PDP接入)”
时生效。",intra_command_unparsed
UNC:RMV DIFFSERVICE,,UNC:RMV DIFFSERVICE,SRVLVL,,"此参数在
“接入类型”
选取为
“PDP(PDP接入)”
时生效。",intra_command_unparsed
UNC:ADD DIFFSERVICE,,UNC:ADD DIFFSERVICE,UUST,,"此参数在
“AT”
选取为
“USER(用户接入)”
时生效。",intra_command_unparsed
UNC:ADD DIFFSERVICE,,UNC:ADD DIFFSERVICE,PPJT,,"该参数在
“AT”
设置为
“PDP(PDP接入)”
时有效。",intra_command_unparsed
UNC:ADD DIFFSERVICE,,UNC:ADD DIFFSERVICE,PPST,,"该参数在
“AT”
设置为
“PDP(PDP接入)”
时有效。",intra_command_unparsed
UNC:LST DIFFSERVICE,,UNC:LST DIFFSERVICE,USRPRI,,"此参数在
“AT”
设置为
“USER(用户接入)”
或
“PDP(PDP接入)”
时生效。",intra_command_unparsed
UNC:LST DIFFSERVICE,,UNC:LST DIFFSERVICE,SRVLVL,,"此参数在
“接入类型”
选取为
“PDP(PDP接入)”
时生效。",intra_command_unparsed
UNC:SET SMARTCL,SMARTCLSW,UNC:SET SMARTCL,APNKEY,ON（打开）,该参数在“SMARTCLSW”配置为“ON（打开）”时生效。,intra_command
UNC:SET SMARTCL,SMARTCLSW,UNC:SET SMARTCL,LABELPOS,ON（打开）,该参数在“SMARTCLSW”配置为“ON（打开）”时生效。,intra_command
UNC:MOD PDPAPN,,UNC:MOD PDPAPN,IMSIPRE,,"该参数在
“用户范围”
参数设置为
“IMSI_PREFIX(指定IMSI前缀)”
时，才需要配置。",intra_command_unparsed
UNC:MOD PDPAPN,,UNC:MOD PDPAPN,IMSI,,"该参数在
“用户范围”
参数设置为
“IMSI_RANGE(指定IMSI范围)”
时，才需要配置。",intra_command_unparsed
UNC:RMV PDPAPN,,UNC:RMV PDPAPN,IMSIPRE,,"该参数在
“用户范围”
参数设置为
“IMSI_PREFIX(指定IMSI前缀)”
时，才需要配置。",intra_command_unparsed
UNC:RMV PDPAPN,,UNC:RMV PDPAPN,IMSI,,"该参数在
“用户范围”
参数设置为
“IMSI_RANGE(指定IMSI范围)”
时，才需要配置。",intra_command_unparsed
UNC:ADD PDPAPN,,UNC:ADD PDPAPN,IMSIPRE,,"该参数在
“用户范围”
参数设置为
“IMSI_PREFIX(指定IMSI前缀)”
时，才需要配置。",intra_command_unparsed
UNC:ADD PDPAPN,,UNC:ADD PDPAPN,BEGIMSI,,"该参数在
“用户范围”
参数设置为
“IMSI_RANGE(指定IMSI范围)”
时，才需要配置。",intra_command_unparsed
UNC:ADD PDPAPN,,UNC:ADD PDPAPN,ENDIMSI,,"该参数在
“用户范围”
参数设置为
“IMSI_RANGE(指定IMSI范围)”
时，才需要配置。",intra_command_unparsed
UNC:LST PDPAPN,,UNC:LST PDPAPN,IMSIPRE,,"该参数在
“用户范围”
参数设置为
“IMSI_PREFIX(指定IMSI前缀)”
时，才需要配置。",intra_command_unparsed
UNC:LST PDPAPN,,UNC:LST PDPAPN,IMSI,,"该参数在
“用户范围”
参数设置为
“IMSI_RANGE(指定IMSI范围)”
时，才需要配置。",intra_command_unparsed
UNC:MOD PGWRESEL,,UNC:MOD PGWRESEL,ST,,"该参数在
“触发条件”
参数设置为
“TIME(根据指定时间)”
后生效。",intra_command_unparsed
UNC:MOD PGWRESEL,,UNC:MOD PGWRESEL,ET,,"该参数在
“触发条件”
参数设置为
“TIME(根据指定时间)”
后生效。",intra_command_unparsed
UNC:MOD PGWRESEL,,UNC:MOD PGWRESEL,ECMIDLETIME,,"该参数在
“触发条件”
参数设置为
“TIME(根据指定时间)”
后生效。",intra_command_unparsed
UNC:ADD PGWRESEL,,UNC:ADD PGWRESEL,ST,,"该参数在
“触发条件”
参数设置为
“TIME(根据指定时间)”
后生效。",intra_command_unparsed
UNC:ADD PGWRESEL,,UNC:ADD PGWRESEL,ET,,"该参数在
“触发条件”
参数设置为
“TIME(根据指定时间)”
后生效。",intra_command_unparsed
UNC:ADD PGWRESEL,,UNC:ADD PGWRESEL,ECMIDLETIME,,"该参数在
“触发条件”
参数设置为
“TIME(根据指定时间)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,IMSIPRE,,"该参数在
“用户范围”
参数设置为
“SPECIAL_USER(指定用户)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,UETYPE,,"该参数在
“用户范围”
参数设置为
“SPECIAL_UETYPE(指定终端类型)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,APNNI,,"该参数在
“APNTYPE”
参数设置为
“SPECIAL_APN(指定APN)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,CORRPDPTYPE,,"该参数在
“POLICY”
参数设置为
“MATCH_FAIL_CORRECT(签约数据匹配失败后进行纠正)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,CORRTIP,,"该参数在
“POLICY”
参数设置为
“MATCH_FAIL_CORRECT(签约数据匹配失败后进行纠正)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,SINGLESUB,,"该参数在
“POLICY”
参数设置为
“MATCH_FAIL_CORRECT(签约数据匹配失败后进行纠正)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,CORRMAPNSUB,,"该参数在
“POLICY”
参数设置为
“MATCH_FAIL_CORRECT(签约数据匹配失败后进行纠正)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,WILDCARDPLCY,,"该参数在
“POLICY”
参数不设置为
“REJECT(直接拒绝)”
时，需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,APNNIREQ,,"该参数在
“WILDCARDPLCY”
参数设置为
“CUSTOMIZATION(定制)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,WILDCARD,,"该参数在
“WILDCARDPLCY”
参数设置为
“CUSTOMIZATION(定制)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,MINCID,,"该参数在
“请求APNNI的处理策略”
参数配置为
“IGNORE_DNS_FAIL(DNS解析失败后忽略)”
后生效。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,PUBLICAPN,,"该参数在
“WILDCARDPLCY”
参数设置为
“CUSTOMIZATION(定制)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,WCLIMIT,,"该参数在
“WILDCARDPLCY”
参数设置为
“CUSTOMIZATION(定制)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,PDPTYPE,,"该参数在
“POLICY”
参数不设置为
“REJECT(直接拒绝)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,APNCORRCHRRPT,,"该参数在
“POLICY”
参数设置为
“MATCH_FAIL_CORRECT(签约数据匹配失败后进行纠正)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,RQDSUBAPNNI,,"“单组签约数据”
或者
“多组签约数据”
参数设置为
“只选Local APNNI”
或
“优选Local APNNI”
时，本参数生效。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,FALLBACKAPNNI,,"“单组签约数据”
或者
“多组签约数据”
参数设置为
“只选Local APNNI”
或者
“优选Local APNNI”
时，本参数生效。",intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,REJPLYEXT,,该参数在“处理策略”设置为“REJECT(直接拒绝)”后生效。,intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,REJPROEXT_GB,,该参数在“是否启用扩展拒绝策略”设置为“YES”后生效。,intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,REJPROEXT_IU,,该参数在“是否启用扩展拒绝策略”设置为“YES”后生效。,intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,REJPROEXT_S1,,该参数在“是否启用扩展拒绝策略”设置为“YES”后生效。,intra_command_unparsed
UNC:MOD SMACTCTRL,,UNC:MOD SMACTCTRL,APNNIGRPID,,"本参数在
“是否启用定制APN纠正策略”
参数配置为
“YES(是)”
后生效。",intra_command_unparsed
UNC:RMV SMACTIMEILIB,,UNC:RMV SMACTIMEILIB,IMEITAC,,"当
“选择方式”
配置为
“IMEI_TAC(设备型号核准号码)”
时，此参数才生效。",intra_command_unparsed
UNC:RMV SMACTIMEILIB,,UNC:RMV SMACTIMEILIB,UETYPE,,"当
“选择方式”
配置为
“UE_TYPE(终端类型)”
时，此参数才生效。",intra_command_unparsed
UNC:RMV SMACTCTRL,,UNC:RMV SMACTCTRL,IMSIPRE,,"该参数在
“用户范围”
参数设置为
“SPECIAL_USER(指定用户)”
时，才需要配置。",intra_command_unparsed
UNC:RMV SMACTCTRL,,UNC:RMV SMACTCTRL,UETYPE,,"该参数在
“用户范围”
参数设置为
“SPECIAL_UETYPE(指定终端类型)”
时，才需要配置。",intra_command_unparsed
UNC:RMV SMACTCTRL,,UNC:RMV SMACTCTRL,APNNI,,"该参数在
“APNTYPE”
参数设置为
“SPECIAL_APN(指定APN)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,IMSIPRE,,"该参数在
“用户范围”
参数设置为
“SPECIAL_USER(指定用户)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,UETYPE,,"该参数在
“用户范围”
参数设置为
“SPECIAL_UETYPE(指定终端类型)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,APNNI,,"该参数在
“APNTYPE”
参数设置为
“SPECIAL_APN(指定APN)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,CORRPDPTYPE,,"该参数在
“POLICY”
参数设置为
“MATCH_FAIL_CORRECT(签约数据匹配失败后进行纠正)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,CORRTIP,,"该参数在
“POLICY”
参数设置为
“MATCH_FAIL_CORRECT(签约数据匹配失败后进行纠正)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,SINGLESUB,,"该参数在
“POLICY”
参数设置为
“MATCH_FAIL_CORRECT(签约数据匹配失败后进行纠正)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,CORRMAPNSUB,,"该参数在
“POLICY”
参数设置为
“MATCH_FAIL_CORRECT(签约数据匹配失败后进行纠正)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,WILDCARDPLCY,,"该参数在
“POLICY”
参数不设置为
“REJECT(直接拒绝)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,APNNIREQ,,"该参数在
“WILDCARDPLCY”
参数设置为
“CUSTOMIZATION(定制)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,WILDCARD,,"该参数在
“WILDCARDPLCY”
参数设置为
“CUSTOMIZATION(定制)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,MINCID,,"该参数在
“请求APNNI的处理策略”
参数配置为
“IGNORE_DNS_FAIL(DNS解析失败后忽略)”
后生效。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,PUBLICAPN,,"该参数在
“WILDCARDPLCY”
参数设置为
“CUSTOMIZATION(定制)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,WCLIMIT,,"该参数在
“WILDCARDPLCY”
参数设置为
“CUSTOMIZATION(定制)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,PDPTYPE,,"该参数在
“POLICY”
参数不设置为
“REJECT(直接拒绝)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,APNCORRCHRRPT,,"该参数在
“POLICY”
参数设置为
“MATCH_FAIL_CORRECT(签约数据匹配失败后进行纠正)”
时，才需要配置。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,RQDSUBAPNNI,,"“单组签约数据”
参数设置为
“只选Local APNNI”
或者
“优选Local APNNI”
时，或
“多组签约数据”
参数设置为
“只选Local APNNI”
或者
“优选Local APNNI”
或者
“优选Default APNNI”
时，或
“是否启用本地APNNI列表匹配策略”
参数设置为
“YES”
时，本参数生效。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,FALLBACKAPNNI,,"“单组签约数据”
参数设置为
“只选Local APNNI”
或者
“优选Local APNNI”
时，或
“多组签约数据”
参数设置为
“只选Local APNNI”
或者
“优选Local APNNI”
或者
“优选Default APNNI”
时，或
“是否启用本地APNNI列表匹配策略”
参数设置为
“YES”
时，本参数生效。",intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,REJPLYEXT,,该参数在“处理策略”设置为“REJECT(直接拒绝)”后生效。,intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,REJPROEXT_GB,,该参数在“是否启用扩展拒绝策略”设置为“YES”后生效。,intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,REJPROEXT_IU,,该参数在“是否启用扩展拒绝策略”设置为“YES”后生效。,intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,REJPROEXT_S1,,该参数在“是否启用扩展拒绝策略”设置为“YES”后生效。,intra_command_unparsed
UNC:ADD SMACTCTRL,,UNC:ADD SMACTCTRL,APNNIGRPID,,"本参数在
“是否启用定制APN纠正策略”
参数配置为
“YES(是)”
后生效。",intra_command_unparsed
UNC:LST SMACTIMEILIB,,UNC:LST SMACTIMEILIB,IMEITAC,,"当
“选择方式”
配置为
“IMEI_TAC(设备型号核准号码)”
时，此参数才生效。",intra_command_unparsed
UNC:LST SMACTIMEILIB,,UNC:LST SMACTIMEILIB,UETYPE,,"当
“选择方式”
配置为
“UE_TYPE(终端类型)”
时，此参数才生效。",intra_command_unparsed
UNC:LST SMACTCTRL,,UNC:LST SMACTCTRL,IMSIPRE,,"该参数在
“用户范围”
参数设置为
“SPECIAL_USER(指定用户)”
时，才需要配置。",intra_command_unparsed
UNC:LST SMACTCTRL,,UNC:LST SMACTCTRL,UETYPE,,"该参数在
“用户范围”
参数设置为
“SPECIAL_UETYPE(指定终端类型)”
时，才需要配置。",intra_command_unparsed
UNC:LST SMACTCTRL,,UNC:LST SMACTCTRL,APNNI,,"该参数在
“APNTYPE”
参数设置为
“SPECIAL_APN(指定APN)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMSUBDATA,,UNC:MOD SMSUBDATA,IMSIPRE,,"该参数在
“SUBRANGE(用户范围)”
参数设置为
“SPECIAL_USER(指定用户)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMSUBDATA,,UNC:MOD SMSUBDATA,CTXID,,"该参数在
“TYPE(匹配条件)”
参数设置为
“Context_ID(Context ID)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMSUBDATA,,UNC:MOD SMSUBDATA,APNNIRANGE,,"该参数在
“TYPE(匹配条件)”
参数设置为
“SUBSCRIBED_PARAMETER(签约参数)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMSUBDATA,,UNC:MOD SMSUBDATA,APNNI,,"该参数在
“APNNIRANGE(签约APNNI范围)”
参数设置为
“APNNI_SPECIAL(指定签约APNNI)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMSUBDATA,,UNC:MOD SMSUBDATA,PDPTYPE,,"该参数在
“TYPE(匹配条件)”
参数设置为
“SUBSCRIBED_PARAMETER(签约参数)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMSUBDATA,,UNC:MOD SMSUBDATA,IPV4PDPADDRTYPE,,"该参数在
“PDPTYPE(签约PDP/PDN类型)”
参数设置为
“IPV4(IPv4地址)”
或
“IPV4V6(IPv4v6)”
或
“IPV4/IPV6(IPv4/IPv6)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMSUBDATA,,UNC:MOD SMSUBDATA,IPV4,,"该参数在
“IPV4PDPADDRTYPE（签约IPv4 PDP/PDN地址分配类型）”
参数设置为
“SPECIAL_STATIC_IPV4PDP_ADDR(指定静态分配的PDP地址)”
时，才需要配置。",intra_command_unparsed
UNC:MOD SMSUBDATA,,UNC:MOD SMSUBDATA,IPV6PDPADDRTYPE,,"该参数在
“PDPTYPE(签约PDP/PDN类型)”
参数设置为
“IPV6(IPv6地址)”
或
“IPv4v6(IPv4v6)”
或
“IPv4/IPv6(IPv4/IPv6)”
时，才需要配置。",intra_command_unparsed
