command_id,object_name,relation_type
UDG:RMV OSPFDNBITSET,OSPFDNBITSET,deletes
UDG:LST OSPFDNBITSET,OSPFDNBITSET,operates_on
UNC:MOD OSPFDNBITSET,OSPFDNBITSET,modifies
UNC:ADD OSPFDNBITSET,OSPFDNBITSET,creates
UNC:RMV OSPFDNBITSET,OSPFDNBITSET,deletes
UNC:LST OSPFDNBITSET,OSPFDNBITSET,operates_on
UDG:ADD OSPFDNSUMRTID,OSPFDNSUMRTID,creates
UDG:RMV OSPFDNSUMRTID,OSPFDNSUMRTID,deletes
UDG:LST OSPFDNSUMRTID,OSPFDNSUMRTID,operates_on
UNC:ADD OSPFDNSUMRTID,OSPFDNSUMRTID,creates
UNC:RMV OSPFDNSUMRTID,OSPFDNSUMRTID,deletes
UNC:LST OSPFDNSUMRTID,OSPFDNSUMRTID,operates_on
UDG:ADD OSPFDOMAINID,OSPFDOMAINID,creates
UDG:RMV OSPFDOMAINID,OSPFDOMAINID,deletes
UDG:LST OSPFDOMAINID,OSPFDOMAINID,operates_on
UNC:ADD OSPFDOMAINID,OSPFDOMAINID,creates
UNC:RMV OSPFDOMAINID,OSPFDOMAINID,deletes
UNC:LST OSPFDOMAINID,OSPFDOMAINID,operates_on
UDG:DSP OSPFERRORDATA,OSPFERRORDATA,operates_on
UNC:DSP OSPFERRORDATA,OSPFERRORDATA,operates_on
UDG:DSP OSPFERRORLSA,OSPFERRORLSA,operates_on
UNC:DSP OSPFERRORLSA,OSPFERRORLSA,operates_on
UDG:DSP OSPFERRORPACKET,OSPFERRORPACKET,operates_on
UNC:DSP OSPFERRORPACKET,OSPFERRORPACKET,operates_on
UDG:MOD OSPFFILTERPOLICY,OSPFFILTERPOLICY,modifies
UDG:ADD OSPFFILTERPOLICY,OSPFFILTERPOLICY,creates
UDG:RMV OSPFFILTERPOLICY,OSPFFILTERPOLICY,deletes
UDG:LST OSPFFILTERPOLICY,OSPFFILTERPOLICY,operates_on
UNC:MOD OSPFFILTERPOLICY,OSPFFILTERPOLICY,modifies
UNC:ADD OSPFFILTERPOLICY,OSPFFILTERPOLICY,creates
UNC:RMV OSPFFILTERPOLICY,OSPFFILTERPOLICY,deletes
UNC:LST OSPFFILTERPOLICY,OSPFFILTERPOLICY,operates_on
UDG:MOD OSPFFRR,OSPFFRR,modifies
UDG:ADD OSPFFRR,OSPFFRR,creates
UDG:RMV OSPFFRR,OSPFFRR,deletes
UDG:LST OSPFFRR,OSPFFRR,operates_on
UNC:MOD OSPFFRR,OSPFFRR,modifies
UNC:ADD OSPFFRR,OSPFFRR,creates
UNC:RMV OSPFFRR,OSPFFRR,deletes
UNC:LST OSPFFRR,OSPFFRR,operates_on
UDG:DSP OSPFFRRTOPOLOGY,OSPFFRRTOPOLOGY,operates_on
UNC:DSP OSPFFRRTOPOLOGY,OSPFFRRTOPOLOGY,operates_on
UDG:LST OSPFGR,OSPFGR,operates_on
UDG:SET OSPFGR,OSPFGR,sets
UNC:LST OSPFGR,OSPFGR,operates_on
UNC:SET OSPFGR,OSPFGR,sets
UDG:MOD OSPFGTSM,OSPFGTSM,modifies
UDG:ADD OSPFGTSM,OSPFGTSM,creates
UDG:RMV OSPFGTSM,OSPFGTSM,deletes
UDG:LST OSPFGTSM,OSPFGTSM,operates_on
UNC:MOD OSPFGTSM,OSPFGTSM,modifies
UNC:ADD OSPFGTSM,OSPFGTSM,creates
UNC:RMV OSPFGTSM,OSPFGTSM,deletes
UNC:LST OSPFGTSM,OSPFGTSM,operates_on
UDG:MOD OSPFHOSTNAME,OSPFHOSTNAME,modifies
UDG:ADD OSPFHOSTNAME,OSPFHOSTNAME,creates
UDG:RMV OSPFHOSTNAME,OSPFHOSTNAME,deletes
UDG:LST OSPFHOSTNAME,OSPFHOSTNAME,operates_on
UNC:MOD OSPFHOSTNAME,OSPFHOSTNAME,modifies
UNC:ADD OSPFHOSTNAME,OSPFHOSTNAME,creates
UNC:RMV OSPFHOSTNAME,OSPFHOSTNAME,deletes
UNC:LST OSPFHOSTNAME,OSPFHOSTNAME,operates_on
UDG:DSP OSPFHOSTTABLE,OSPFHOSTTABLE,operates_on
UNC:DSP OSPFHOSTTABLE,OSPFHOSTTABLE,operates_on
UDG:MOD OSPFIMPORTROUTE,OSPFIMPORTROUTE,modifies
UDG:ADD OSPFIMPORTROUTE,OSPFIMPORTROUTE,creates
UDG:RMV OSPFIMPORTROUTE,OSPFIMPORTROUTE,deletes
UDG:LST OSPFIMPORTROUTE,OSPFIMPORTROUTE,operates_on
UNC:MOD OSPFIMPORTROUTE,OSPFIMPORTROUTE,modifies
UNC:ADD OSPFIMPORTROUTE,OSPFIMPORTROUTE,creates
UNC:RMV OSPFIMPORTROUTE,OSPFIMPORTROUTE,deletes
UNC:LST OSPFIMPORTROUTE,OSPFIMPORTROUTE,operates_on
UDG:MOD OSPFINTERFACE,OSPFINTERFACE,modifies
UDG:ADD OSPFINTERFACE,OSPFINTERFACE,creates
UDG:RMV OSPFINTERFACE,OSPFINTERFACE,deletes
UDG:LST OSPFINTERFACE,OSPFINTERFACE,operates_on
UDG:DSP OSPFINTERFACE,OSPFINTERFACE,operates_on
UNC:MOD OSPFINTERFACE,OSPFINTERFACE,modifies
UNC:ADD OSPFINTERFACE,OSPFINTERFACE,creates
UNC:RMV OSPFINTERFACE,OSPFINTERFACE,deletes
UNC:LST OSPFINTERFACE,OSPFINTERFACE,operates_on
UNC:DSP OSPFINTERFACE,OSPFINTERFACE,operates_on
UDG:MOD OSPFINTERFACEAUTH,OSPFINTERFACEAUTH,modifies
UDG:ADD OSPFINTERFACEAUTH,OSPFINTERFACEAUTH,creates
UDG:RMV OSPFINTERFACEAUTH,OSPFINTERFACEAUTH,deletes
UDG:LST OSPFINTERFACEAUTH,OSPFINTERFACEAUTH,operates_on
UNC:MOD OSPFINTERFACEAUTH,OSPFINTERFACEAUTH,modifies
UNC:ADD OSPFINTERFACEAUTH,OSPFINTERFACEAUTH,creates
UNC:RMV OSPFINTERFACEAUTH,OSPFINTERFACEAUTH,deletes
UNC:LST OSPFINTERFACEAUTH,OSPFINTERFACEAUTH,operates_on
UDG:DSP OSPFLASTDOWNNBR,OSPFLASTDOWNNBR,operates_on
UNC:DSP OSPFLASTDOWNNBR,OSPFLASTDOWNNBR,operates_on
UDG:DSP OSPFLDPSYNCSTATE,OSPFLDPSYNCSTATE,operates_on
UNC:DSP OSPFLDPSYNCSTATE,OSPFLDPSYNCSTATE,operates_on
UDG:DSP OSPFLSDB,OSPFLSDB,operates_on
UNC:DSP OSPFLSDB,OSPFLSDB,operates_on
UDG:DSP OSPFLSDBSTATEINFO,OSPFLSDBSTATEINFO,operates_on
UNC:DSP OSPFLSDBSTATEINFO,OSPFLSDBSTATEINFO,operates_on
UDG:DSP OSPFLSDBSTATEVERBOSE,OSPFLSDBSTATEVERBOSE,operates_on
UNC:DSP OSPFLSDBSTATEVERBOSE,OSPFLSDBSTATEVERBOSE,operates_on
UDG:DSP OSPFMAXAGELSA,OSPFMAXAGELSA,operates_on
UNC:DSP OSPFMAXAGELSA,OSPFMAXAGELSA,operates_on
UDG:MOD OSPFNETWORK,OSPFNETWORK,modifies
UDG:RMV OSPFNETWORK,OSPFNETWORK,deletes
UDG:ADD OSPFNETWORK,OSPFNETWORK,creates
UDG:LST OSPFNETWORK,OSPFNETWORK,operates_on
UNC:MOD OSPFNETWORK,OSPFNETWORK,modifies
UNC:RMV OSPFNETWORK,OSPFNETWORK,deletes
UNC:ADD OSPFNETWORK,OSPFNETWORK,creates
UNC:LST OSPFNETWORK,OSPFNETWORK,operates_on
UDG:MOD OSPFNEXTHOP,OSPFNEXTHOP,modifies
UDG:ADD OSPFNEXTHOP,OSPFNEXTHOP,creates
UDG:RMV OSPFNEXTHOP,OSPFNEXTHOP,deletes
UDG:LST OSPFNEXTHOP,OSPFNEXTHOP,operates_on
UNC:MOD OSPFNEXTHOP,OSPFNEXTHOP,modifies
UNC:ADD OSPFNEXTHOP,OSPFNEXTHOP,creates
UNC:RMV OSPFNEXTHOP,OSPFNEXTHOP,deletes
UNC:LST OSPFNEXTHOP,OSPFNEXTHOP,operates_on
UDG:DSP OSPFORIGINATELSA,OSPFORIGINATELSA,operates_on
UNC:DSP OSPFORIGINATELSA,OSPFORIGINATELSA,operates_on
UDG:MOD OSPFPEER,OSPFPEER,modifies
UDG:ADD OSPFPEER,OSPFPEER,creates
UDG:RMV OSPFPEER,OSPFPEER,deletes
UDG:LST OSPFPEER,OSPFPEER,operates_on
UDG:DSP OSPFPEER,OSPFPEER,operates_on
UNC:MOD OSPFPEER,OSPFPEER,modifies
UNC:ADD OSPFPEER,OSPFPEER,creates
UNC:RMV OSPFPEER,OSPFPEER,deletes
UNC:LST OSPFPEER,OSPFPEER,operates_on
UNC:DSP OSPFPEER,OSPFPEER,operates_on
UDG:MOD OSPFPREFERENCE,OSPFPREFERENCE,modifies
UDG:ADD OSPFPREFERENCE,OSPFPREFERENCE,creates
UDG:RMV OSPFPREFERENCE,OSPFPREFERENCE,deletes
UDG:LST OSPFPREFERENCE,OSPFPREFERENCE,operates_on
UNC:MOD OSPFPREFERENCE,OSPFPREFERENCE,modifies
UNC:ADD OSPFPREFERENCE,OSPFPREFERENCE,creates
UNC:RMV OSPFPREFERENCE,OSPFPREFERENCE,deletes
UNC:LST OSPFPREFERENCE,OSPFPREFERENCE,operates_on
UDG:MOD OSPFPROUTPRIORITY,OSPFPROUTPRIORITY,modifies
UDG:ADD OSPFPROUTPRIORITY,OSPFPROUTPRIORITY,creates
UDG:RMV OSPFPROUTPRIORITY,OSPFPROUTPRIORITY,deletes
UDG:LST OSPFPROUTPRIORITY,OSPFPROUTPRIORITY,operates_on
UNC:MOD OSPFPROUTPRIORITY,OSPFPROUTPRIORITY,modifies
UNC:ADD OSPFPROUTPRIORITY,OSPFPROUTPRIORITY,creates
UNC:RMV OSPFPROUTPRIORITY,OSPFPROUTPRIORITY,deletes
UNC:LST OSPFPROUTPRIORITY,OSPFPROUTPRIORITY,operates_on
UDG:DSP OSPFROUTESOURCE,OSPFROUTESOURCE,operates_on
UNC:DSP OSPFROUTESOURCE,OSPFROUTESOURCE,operates_on
UDG:DSP OSPFROUTING,OSPFROUTING,operates_on
UNC:DSP OSPFROUTING,OSPFROUTING,operates_on
UDG:DSP OSPFSOCKETINFO,OSPFSOCKETINFO,operates_on
UNC:DSP OSPFSOCKETINFO,OSPFSOCKETINFO,operates_on
UDG:DSP OSPFTOPOLOGY,OSPFTOPOLOGY,operates_on
UNC:DSP OSPFTOPOLOGY,OSPFTOPOLOGY,operates_on
UDG:DSP OSPFTOPOSTC,OSPFTOPOSTC,operates_on
UNC:DSP OSPFTOPOSTC,OSPFTOPOSTC,operates_on
UDG:DSP OSPFUPDATELSA,OSPFUPDATELSA,operates_on
UNC:DSP OSPFUPDATELSA,OSPFUPDATELSA,operates_on
UDG:MOD OSPFV3,OSPFV3,modifies
UDG:ADD OSPFV3,OSPFV3,creates
UDG:RMV OSPFV3,OSPFV3,deletes
UDG:LST OSPFV3,OSPFV3,operates_on
UDG:RST OSPFV3,OSPFV3,operates_on
UNC:MOD OSPFV3,OSPFV3,modifies
UNC:ADD OSPFV3,OSPFV3,creates
UNC:RMV OSPFV3,OSPFV3,deletes
UNC:LST OSPFV3,OSPFV3,operates_on
UNC:RST OSPFV3,OSPFV3,operates_on
UDG:MOD OSPFV3ABRSUMMARY,OSPFV3ABRSUMMARY,modifies
UDG:ADD OSPFV3ABRSUMMARY,OSPFV3ABRSUMMARY,creates
UDG:RMV OSPFV3ABRSUMMARY,OSPFV3ABRSUMMARY,deletes
UDG:LST OSPFV3ABRSUMMARY,OSPFV3ABRSUMMARY,operates_on
UNC:MOD OSPFV3ABRSUMMARY,OSPFV3ABRSUMMARY,modifies
UNC:ADD OSPFV3ABRSUMMARY,OSPFV3ABRSUMMARY,creates
UNC:RMV OSPFV3ABRSUMMARY,OSPFV3ABRSUMMARY,deletes
UNC:LST OSPFV3ABRSUMMARY,OSPFV3ABRSUMMARY,operates_on
UDG:MOD OSPFV3AREA,OSPFV3AREA,modifies
UDG:ADD OSPFV3AREA,OSPFV3AREA,creates
UDG:RMV OSPFV3AREA,OSPFV3AREA,deletes
UDG:LST OSPFV3AREA,OSPFV3AREA,operates_on
UNC:MOD OSPFV3AREA,OSPFV3AREA,modifies
UNC:ADD OSPFV3AREA,OSPFV3AREA,creates
UNC:RMV OSPFV3AREA,OSPFV3AREA,deletes
UNC:LST OSPFV3AREA,OSPFV3AREA,operates_on
UDG:MOD OSPFV3AREAAUTH,OSPFV3AREAAUTH,modifies
UDG:ADD OSPFV3AREAAUTH,OSPFV3AREAAUTH,creates
UDG:RMV OSPFV3AREAAUTH,OSPFV3AREAAUTH,deletes
UDG:LST OSPFV3AREAAUTH,OSPFV3AREAAUTH,operates_on
UNC:MOD OSPFV3AREAAUTH,OSPFV3AREAAUTH,modifies
UNC:ADD OSPFV3AREAAUTH,OSPFV3AREAAUTH,creates
UNC:RMV OSPFV3AREAAUTH,OSPFV3AREAAUTH,deletes
UNC:LST OSPFV3AREAAUTH,OSPFV3AREAAUTH,operates_on
UDG:MOD OSPFV3AREAFILTER,OSPFV3AREAFILTER,modifies
UDG:ADD OSPFV3AREAFILTER,OSPFV3AREAFILTER,creates
UDG:RMV OSPFV3AREAFILTER,OSPFV3AREAFILTER,deletes
UDG:LST OSPFV3AREAFILTER,OSPFV3AREAFILTER,operates_on
UNC:MOD OSPFV3AREAFILTER,OSPFV3AREAFILTER,modifies
UNC:ADD OSPFV3AREAFILTER,OSPFV3AREAFILTER,creates
UNC:RMV OSPFV3AREAFILTER,OSPFV3AREAFILTER,deletes
UNC:LST OSPFV3AREAFILTER,OSPFV3AREAFILTER,operates_on
UDG:MOD OSPFV3ASBRSUMMARY,OSPFV3ASBRSUMMARY,modifies
UDG:ADD OSPFV3ASBRSUMMARY,OSPFV3ASBRSUMMARY,creates
UDG:RMV OSPFV3ASBRSUMMARY,OSPFV3ASBRSUMMARY,deletes
UDG:LST OSPFV3ASBRSUMMARY,OSPFV3ASBRSUMMARY,operates_on
UNC:MOD OSPFV3ASBRSUMMARY,OSPFV3ASBRSUMMARY,modifies
UNC:ADD OSPFV3ASBRSUMMARY,OSPFV3ASBRSUMMARY,creates
UNC:RMV OSPFV3ASBRSUMMARY,OSPFV3ASBRSUMMARY,deletes
UNC:LST OSPFV3ASBRSUMMARY,OSPFV3ASBRSUMMARY,operates_on
UDG:MOD OSPFV3AUTH,OSPFV3AUTH,modifies
UDG:ADD OSPFV3AUTH,OSPFV3AUTH,creates
UDG:RMV OSPFV3AUTH,OSPFV3AUTH,deletes
UDG:LST OSPFV3AUTH,OSPFV3AUTH,operates_on
UNC:MOD OSPFV3AUTH,OSPFV3AUTH,modifies
UNC:ADD OSPFV3AUTH,OSPFV3AUTH,creates
UNC:RMV OSPFV3AUTH,OSPFV3AUTH,deletes
UNC:LST OSPFV3AUTH,OSPFV3AUTH,operates_on
UDG:DSP OSPFV3BFD,OSPFV3BFD,operates_on
UNC:DSP OSPFV3BFD,OSPFV3BFD,operates_on
UDG:DSP OSPFV3CUMULATIVE,OSPFV3CUMULATIVE,operates_on
UNC:DSP OSPFV3CUMULATIVE,OSPFV3CUMULATIVE,operates_on
UDG:MOD OSPFV3DEFAULTROUTE,OSPFV3DEFAULTROUTE,modifies
UDG:ADD OSPFV3DEFAULTROUTE,OSPFV3DEFAULTROUTE,creates
UDG:RMV OSPFV3DEFAULTROUTE,OSPFV3DEFAULTROUTE,deletes
UDG:LST OSPFV3DEFAULTROUTE,OSPFV3DEFAULTROUTE,operates_on
UNC:MOD OSPFV3DEFAULTROUTE,OSPFV3DEFAULTROUTE,modifies
UNC:ADD OSPFV3DEFAULTROUTE,OSPFV3DEFAULTROUTE,creates
UNC:RMV OSPFV3DEFAULTROUTE,OSPFV3DEFAULTROUTE,deletes
UNC:LST OSPFV3DEFAULTROUTE,OSPFV3DEFAULTROUTE,operates_on
UDG:LST OSPFV3DEFIMPROUTCFG,OSPFV3DEFIMPROUTCFG,operates_on
UDG:SET OSPFV3DEFIMPROUTCFG,OSPFV3DEFIMPROUTCFG,sets
UNC:LST OSPFV3DEFIMPROUTCFG,OSPFV3DEFIMPROUTCFG,operates_on
UNC:SET OSPFV3DEFIMPROUTCFG,OSPFV3DEFIMPROUTCFG,sets
UDG:ADD OSPFV3DOMAINID,OSPFV3DOMAINID,creates
UDG:RMV OSPFV3DOMAINID,OSPFV3DOMAINID,deletes
UDG:LST OSPFV3DOMAINID,OSPFV3DOMAINID,operates_on
UNC:ADD OSPFV3DOMAINID,OSPFV3DOMAINID,creates
UNC:RMV OSPFV3DOMAINID,OSPFV3DOMAINID,deletes
UNC:LST OSPFV3DOMAINID,OSPFV3DOMAINID,operates_on
UDG:MOD OSPFV3FILTERPOLICY,OSPFV3FILTERPOLICY,modifies
UDG:ADD OSPFV3FILTERPOLICY,OSPFV3FILTERPOLICY,creates
UDG:RMV OSPFV3FILTERPOLICY,OSPFV3FILTERPOLICY,deletes
UDG:LST OSPFV3FILTERPOLICY,OSPFV3FILTERPOLICY,operates_on
UNC:MOD OSPFV3FILTERPOLICY,OSPFV3FILTERPOLICY,modifies
UNC:ADD OSPFV3FILTERPOLICY,OSPFV3FILTERPOLICY,creates
UNC:RMV OSPFV3FILTERPOLICY,OSPFV3FILTERPOLICY,deletes
UNC:LST OSPFV3FILTERPOLICY,OSPFV3FILTERPOLICY,operates_on
UDG:MOD OSPFV3FRR,OSPFV3FRR,modifies
UDG:ADD OSPFV3FRR,OSPFV3FRR,creates
UDG:RMV OSPFV3FRR,OSPFV3FRR,deletes
UDG:LST OSPFV3FRR,OSPFV3FRR,operates_on
UNC:MOD OSPFV3FRR,OSPFV3FRR,modifies
UNC:ADD OSPFV3FRR,OSPFV3FRR,creates
UNC:RMV OSPFV3FRR,OSPFV3FRR,deletes
UNC:LST OSPFV3FRR,OSPFV3FRR,operates_on
UDG:DSP OSPFV3FRRTOPOLOGY,OSPFV3FRRTOPOLOGY,operates_on
UNC:DSP OSPFV3FRRTOPOLOGY,OSPFV3FRRTOPOLOGY,operates_on
UDG:MOD OSPFV3GTSM,OSPFV3GTSM,modifies
UDG:ADD OSPFV3GTSM,OSPFV3GTSM,creates
UDG:RMV OSPFV3GTSM,OSPFV3GTSM,deletes
UDG:LST OSPFV3GTSM,OSPFV3GTSM,operates_on
UNC:MOD OSPFV3GTSM,OSPFV3GTSM,modifies
UNC:ADD OSPFV3GTSM,OSPFV3GTSM,creates
UNC:RMV OSPFV3GTSM,OSPFV3GTSM,deletes
UNC:LST OSPFV3GTSM,OSPFV3GTSM,operates_on
UDG:MOD OSPFV3HOSTNAME,OSPFV3HOSTNAME,modifies
UDG:ADD OSPFV3HOSTNAME,OSPFV3HOSTNAME,creates
UDG:RMV OSPFV3HOSTNAME,OSPFV3HOSTNAME,deletes
UDG:LST OSPFV3HOSTNAME,OSPFV3HOSTNAME,operates_on
UNC:MOD OSPFV3HOSTNAME,OSPFV3HOSTNAME,modifies
UNC:ADD OSPFV3HOSTNAME,OSPFV3HOSTNAME,creates
UNC:RMV OSPFV3HOSTNAME,OSPFV3HOSTNAME,deletes
UNC:LST OSPFV3HOSTNAME,OSPFV3HOSTNAME,operates_on
UDG:ADD OSPFV3IFIPSECSA,OSPFV3IFIPSECSA,creates
UDG:RMV OSPFV3IFIPSECSA,OSPFV3IFIPSECSA,deletes
UDG:LST OSPFV3IFIPSECSA,OSPFV3IFIPSECSA,operates_on
UNC:ADD OSPFV3IFIPSECSA,OSPFV3IFIPSECSA,creates
UNC:RMV OSPFV3IFIPSECSA,OSPFV3IFIPSECSA,deletes
UNC:LST OSPFV3IFIPSECSA,OSPFV3IFIPSECSA,operates_on
UDG:MOD OSPFV3IMPORTROUTE,OSPFV3IMPORTROUTE,modifies
UDG:ADD OSPFV3IMPORTROUTE,OSPFV3IMPORTROUTE,creates
UDG:RMV OSPFV3IMPORTROUTE,OSPFV3IMPORTROUTE,deletes
UDG:LST OSPFV3IMPORTROUTE,OSPFV3IMPORTROUTE,operates_on
UNC:MOD OSPFV3IMPORTROUTE,OSPFV3IMPORTROUTE,modifies
UNC:ADD OSPFV3IMPORTROUTE,OSPFV3IMPORTROUTE,creates
UNC:RMV OSPFV3IMPORTROUTE,OSPFV3IMPORTROUTE,deletes
UNC:LST OSPFV3IMPORTROUTE,OSPFV3IMPORTROUTE,operates_on
UDG:MOD OSPFV3INTERFACE,OSPFV3INTERFACE,modifies
UDG:ADD OSPFV3INTERFACE,OSPFV3INTERFACE,creates
UDG:RMV OSPFV3INTERFACE,OSPFV3INTERFACE,deletes
UDG:LST OSPFV3INTERFACE,OSPFV3INTERFACE,operates_on
UDG:DSP OSPFV3INTERFACE,OSPFV3INTERFACE,operates_on
UNC:MOD OSPFV3INTERFACE,OSPFV3INTERFACE,modifies
UNC:ADD OSPFV3INTERFACE,OSPFV3INTERFACE,creates
UNC:RMV OSPFV3INTERFACE,OSPFV3INTERFACE,deletes
UNC:LST OSPFV3INTERFACE,OSPFV3INTERFACE,operates_on
UNC:DSP OSPFV3INTERFACE,OSPFV3INTERFACE,operates_on
UDG:MOD OSPFV3INTERFACEAUTH,OSPFV3INTERFACEAUTH,modifies
UDG:ADD OSPFV3INTERFACEAUTH,OSPFV3INTERFACEAUTH,creates
UDG:RMV OSPFV3INTERFACEAUTH,OSPFV3INTERFACEAUTH,deletes
UDG:LST OSPFV3INTERFACEAUTH,OSPFV3INTERFACEAUTH,operates_on
UNC:MOD OSPFV3INTERFACEAUTH,OSPFV3INTERFACEAUTH,modifies
UNC:ADD OSPFV3INTERFACEAUTH,OSPFV3INTERFACEAUTH,creates
UNC:RMV OSPFV3INTERFACEAUTH,OSPFV3INTERFACEAUTH,deletes
UNC:LST OSPFV3INTERFACEAUTH,OSPFV3INTERFACEAUTH,operates_on
UDG:DSP OSPFV3LASTDOWNNBR,OSPFV3LASTDOWNNBR,operates_on
UNC:DSP OSPFV3LASTDOWNNBR,OSPFV3LASTDOWNNBR,operates_on
UDG:DSP OSPFV3LSDB,OSPFV3LSDB,operates_on
UNC:DSP OSPFV3LSDB,OSPFV3LSDB,operates_on
UDG:DSP OSPFV3LSDBSTATEINFO,OSPFV3LSDBSTATEINFO,operates_on
UNC:DSP OSPFV3LSDBSTATEINFO,OSPFV3LSDBSTATEINFO,operates_on
UDG:DSP OSPFV3PEER,OSPFV3PEER,operates_on
UNC:DSP OSPFV3PEER,OSPFV3PEER,operates_on
UDG:MOD OSPFV3PREFERENCE,OSPFV3PREFERENCE,modifies
UDG:LST OSPFV3PREFERENCE,OSPFV3PREFERENCE,operates_on
UNC:MOD OSPFV3PREFERENCE,OSPFV3PREFERENCE,modifies
UNC:LST OSPFV3PREFERENCE,OSPFV3PREFERENCE,operates_on
UDG:MOD OSPFV3PRIFIXPRIORITY,OSPFV3PRIFIXPRIORITY,modifies
UDG:ADD OSPFV3PRIFIXPRIORITY,OSPFV3PRIFIXPRIORITY,creates
UDG:RMV OSPFV3PRIFIXPRIORITY,OSPFV3PRIFIXPRIORITY,deletes
UDG:LST OSPFV3PRIFIXPRIORITY,OSPFV3PRIFIXPRIORITY,operates_on
UNC:MOD OSPFV3PRIFIXPRIORITY,OSPFV3PRIFIXPRIORITY,modifies
UNC:ADD OSPFV3PRIFIXPRIORITY,OSPFV3PRIFIXPRIORITY,creates
UNC:RMV OSPFV3PRIFIXPRIORITY,OSPFV3PRIFIXPRIORITY,deletes
UNC:LST OSPFV3PRIFIXPRIORITY,OSPFV3PRIFIXPRIORITY,operates_on
UDG:DSP OSPFV3ROUTESOURCE,OSPFV3ROUTESOURCE,operates_on
UNC:DSP OSPFV3ROUTESOURCE,OSPFV3ROUTESOURCE,operates_on
UDG:DSP OSPFV3ROUTING,OSPFV3ROUTING,operates_on
UNC:DSP OSPFV3ROUTING,OSPFV3ROUTING,operates_on
UDG:DSP OSPROCMEMSTATIS,OSPROCMEMSTATIS,operates_on
UNC:DSP OSPROCMEMSTATIS,OSPROCMEMSTATIS,operates_on
UDG:DSP OSSYSINFO,OSSYSINFO,operates_on
UNC:DSP OSSYSINFO,OSSYSINFO,operates_on
UDG:LST OTTFLOWFILTERNAME,OTTFLOWFILTERNAME,operates_on
UNC:DSP OVERLOAD,OVERLOAD,operates_on
UNC:CLR OVERLOAD,OVERLOAD,operates_on
UNC:LST OVERLOADCTRL,OVERLOADCTRL,operates_on
UNC:SET OVERLOADCTRL,OVERLOADCTRL,sets
UDG:LST OVERLOADQOSCTRL,OVERLOADQOSCTRL,operates_on
UDG:SET OVERLOADQOSCTRL,OVERLOADQOSCTRL,sets
UNC:LST OVERLOADRC,OVERLOADRC,operates_on
UNC:SET OVERLOADRC,OVERLOADRC,sets
UDG:ACT P2PCOMTASK,P2PCOMTASK,operates_on
UNC:ACT P2PCOMTASK,P2PCOMTASK,operates_on
UDG:RMV PACKAGE,PACKAGE,deletes
UDG:LOD PACKAGE,PACKAGE,operates_on
UDG:RBK PACKAGE,PACKAGE,operates_on
UDG:ACT PACKAGE,PACKAGE,operates_on
UDG:DSP PACKAGE,PACKAGE,operates_on
UDG:DLD PACKAGE,PACKAGE,operates_on
UNC:RMV PACKAGE,PACKAGE,deletes
UNC:LOD PACKAGE,PACKAGE,operates_on
UNC:RBK PACKAGE,PACKAGE,operates_on
UNC:ACT PACKAGE,PACKAGE,operates_on
UNC:DSP PACKAGE,PACKAGE,operates_on
UNC:DLD PACKAGE,PACKAGE,operates_on
UDG:DSP PAEALARMINFO,PAEALARMINFO,operates_on
UNC:DSP PAEALARMINFO,PAEALARMINFO,operates_on
UDG:DSP PAEBATCHRECVNUM,PAEBATCHRECVNUM,operates_on
UDG:LST PAEBATCHRECVNUM,PAEBATCHRECVNUM,operates_on
UDG:SET PAEBATCHRECVNUM,PAEBATCHRECVNUM,sets
UNC:DSP PAEBATCHRECVNUM,PAEBATCHRECVNUM,operates_on
UNC:LST PAEBATCHRECVNUM,PAEBATCHRECVNUM,operates_on
UNC:SET PAEBATCHRECVNUM,PAEBATCHRECVNUM,sets
UDG:DSP PAECHANNEL,PAECHANNEL,operates_on
UDG:RTR PAECHANNEL,PAECHANNEL,operates_on
UNC:DSP PAECHANNEL,PAECHANNEL,operates_on
UNC:RTR PAECHANNEL,PAECHANNEL,operates_on
UDG:DSP PAECHANNELSYNC,PAECHANNELSYNC,operates_on
UNC:DSP PAECHANNELSYNC,PAECHANNELSYNC,operates_on
UNC:LST PAECHECKPARA,PAECHECKPARA,operates_on
UNC:SET PAECHECKPARA,PAECHECKPARA,sets
UNC:LST PAECHECKTHD,PAECHECKTHD,operates_on
UNC:SET PAECHECKTHD,PAECHECKTHD,sets
UDG:SET PAEDEBUGSWITCH,PAEDEBUGSWITCH,sets
UNC:SET PAEDEBUGSWITCH,PAEDEBUGSWITCH,sets
UDG:DSP PAEDISCARD,PAEDISCARD,operates_on
UDG:RTR PAEDISCARD,PAEDISCARD,operates_on
UNC:DSP PAEDISCARD,PAEDISCARD,operates_on
UNC:RTR PAEDISCARD,PAEDISCARD,operates_on
UDG:LST PAEDYETRACECFG,PAEDYETRACECFG,operates_on
UDG:SET PAEDYETRACECFG,PAEDYETRACECFG,sets
UNC:LST PAEDYETRACECFG,PAEDYETRACECFG,operates_on
UNC:SET PAEDYETRACECFG,PAEDYETRACECFG,sets
UDG:DSP PAEDYETRACEINFO,PAEDYETRACEINFO,operates_on
UNC:DSP PAEDYETRACEINFO,PAEDYETRACEINFO,operates_on
UDG:LST PAEEXAMINATION,PAEEXAMINATION,operates_on
UDG:SET PAEEXAMINATION,PAEEXAMINATION,sets
