param_id,command_name,param_identifier,enum_value,enum_label,enum_description
f0c753a04c,LST PMCFG,TYPE,P,,
f0c753a04c,LST PMCFG,TYPE,S,,
f0c753a04c,LST PMCFG,TYPE,P,,
f0c753a04c,LST PMCFG,TYPE,P,,
c3901005ea,LST MEASUNIT,TYPE,N,,
c3901005ea,LST MEASUNIT,TYPE,B,,
c3901005ea,LST MEASUNIT,TYPE,E,,
c3901005ea,LST MEASUNIT,TYPE,K,,
bc0dfb41e4,LST MEASRST,PRD,A,,
bc0dfb41e4,LST MEASRST,PRD,F,,
bc0dfb41e4,LST MEASRST,PRD,F,,
bc0dfb41e4,LST MEASRST,PRD,T,,
bc0dfb41e4,LST MEASRST,PRD,S,,
bc0dfb41e4,LST MEASRST,PRD,O,,
6d6171f091,LST MEASRST,ISULD,N,,
6d6171f091,LST MEASRST,ISULD,U,,
6d6171f091,LST MEASRST,ISULD,A,,
ae06cad7bd,DSP MEASSTAT,SOURCE,C,,
ae06cad7bd,DSP MEASSTAT,SOURCE,C,,
a2caf77086,DSP MEASTREND,PRD,F,,
a2caf77086,DSP MEASTREND,PRD,F,,
a2caf77086,DSP MEASTREND,PRD,T,,
a2caf77086,DSP MEASTREND,PRD,S,,
a2caf77086,DSP MEASTREND,PRD,O,,
d4377833c1,DSP MEASTREND,QRY_TYPE,S,,
d4377833c1,DSP MEASTREND,QRY_TYPE,R,,
44fed6dece,DSP MEASTREND,TYPE,K,,
eba3073adf,DSP MEASTASK,TYPE,P,,
eba3073adf,DSP MEASTASK,TYPE,M,,
c0769f33d6,DSP MEASTASK,STATUS,O,,
c0769f33d6,DSP MEASTASK,STATUS,O,,
c6e37d936c,LST MEASMU,SW_CREDIBLE_ENABLE,N,,
d9695c32e8,LST MEASMU,DEFMEAS,N,,
36b5c90aba,LST MEASMETRIC,METRIC_TYPE,B,,
36b5c90aba,LST MEASMETRIC,METRIC_TYPE,E,,
36b5c90aba,LST MEASMETRIC,METRIC_TYPE,K,,
785d097f21,DSP MEASRST,PRD,A,,
785d097f21,DSP MEASRST,PRD,F,,
785d097f21,DSP MEASRST,PRD,F,,
785d097f21,DSP MEASRST,PRD,T,,
785d097f21,DSP MEASRST,PRD,S,,
785d097f21,DSP MEASRST,PRD,O,,
7b3af37177,LST MEASTHRESHOLDRULE,PRD,F,,
7b3af37177,LST MEASTHRESHOLDRULE,PRD,O,,
75a850c899,ADD MEASTHRESHOLDRULE,PRD,F,,
75a850c899,ADD MEASTHRESHOLDRULE,PRD,O,,
dff8d40106,ADD MEASTHRESHOLDRULE,DIR,U,,
dff8d40106,ADD MEASTHRESHOLDRULE,DIR,D,,
05fe8c025e,SET PMCFG,TYPE,M,,
05fe8c025e,SET PMCFG,TYPE,M,,
05fe8c025e,SET PMCFG,TYPE,M,,
05fe8c025e,SET PMCFG,TYPE,M,,
05fe8c025e,SET PMCFG,TYPE,P,,
05fe8c025e,SET PMCFG,TYPE,S,,
05fe8c025e,SET PMCFG,TYPE,C,,
05fe8c025e,SET PMCFG,TYPE,P,,
05fe8c025e,SET PMCFG,TYPE,P,,
8dc039c9cb,SET PMCFG,ENABLE,O,,
8dc039c9cb,SET PMCFG,ENABLE,O,,
3328fffca8,SET PMCFG,PRD,F,,
3328fffca8,SET PMCFG,PRD,F,,
3328fffca8,SET PMCFG,PRD,T,,
3328fffca8,SET PMCFG,PRD,S,,
3328fffca8,SET PMCFG,PRD,O,,
397cd69ff6,SET PMCFG,STORAGE_DURATION,该,,
397cd69ff6,SET PMCFG,STORAGE_DURATION,该,,
397cd69ff6,SET PMCFG,STORAGE_DURATION,该,,
397cd69ff6,SET PMCFG,STORAGE_DURATION,该,,
3645bc5888,SET PMCFG,CLEAR_OPTION,A,,
3645bc5888,SET PMCFG,CLEAR_OPTION,M,,
3645bc5888,SET PMCFG,CLEAR_OPTION,M,,
3645bc5888,SET PMCFG,CLEAR_OPTION,M,,
3645bc5888,SET PMCFG,CLEAR_OPTION,M,,
3645bc5888,SET PMCFG,CLEAR_OPTION,P,,
3645bc5888,SET PMCFG,CLEAR_OPTION,S,,
3645bc5888,SET PMCFG,CLEAR_OPTION,P,,
3645bc5888,SET PMCFG,CLEAR_OPTION,P,,
09a2e9bd0a,SET PMCFG,RANGE,A,,
09a2e9bd0a,SET PMCFG,RANGE,W,,
1941933093,SET PMCFG,ME_CACHE,O,,
1941933093,SET PMCFG,ME_CACHE,O,,
1c03eaa894,SET MEASMU,TYPE,D,,
8be5b03607,SET MEASMU,SW_CREDIBLE_ENABLE,N,,
cce1cde785,SET MEASMU,DEFMEAS,N,,
e9bfac8cef,SET MEASMETRIC,METRIC_TYPE,B,,
e9bfac8cef,SET MEASMETRIC,METRIC_TYPE,E,,
e9bfac8cef,SET MEASMETRIC,METRIC_TYPE,K,,
733c68ff95,MOD KPIMONRULE,METRICTYPE,K,,
753d522070,MOD KPIMONRULE,PRD,F,,
2f56780a67,MOD KPIMONRULE,ALGORITHM,A,,
e154c1b330,MOD KPIMONRULE,ALARMSWITCH,O,,
e154c1b330,MOD KPIMONRULE,ALARMSWITCH,O,,
2bc15c40cb,RMV KPIMONRULE,METRICTYPE,K,,
e989a36040,ADD KPIMONRULE,METRICTYPE,K,,
589bddb350,ADD KPIMONRULE,PRD,F,,
507bb57c00,ADD KPIMONRULE,ALGORITHM,A,,
4b56c919ca,ADD KPIMONRULE,ALARMSWITCH,O,,
4b56c919ca,ADD KPIMONRULE,ALARMSWITCH,O,,
47ecd96378,DSP KPIMONVALUE,METRICTYPE,K,,
42829cce08,DSP KPIMONSTATE,METRICTYPE,K,,
12f12a3ef6,DSP KPIMONSTATE,MONSTAT,N,,
12f12a3ef6,DSP KPIMONSTATE,MONSTAT,A,,
f3bbd1ece6,LST KPIMONRULE,METRICTYPE,K,,
df3a994dc4,SET KPIMONSWITCH,SWITCH,O,,
df3a994dc4,SET KPIMONSWITCH,SWITCH,O,,
050e0f7744,LST SECLOG,LEVEL,M,,
050e0f7744,LST SECLOG,LEVEL,I,,
050e0f7744,LST SECLOG,LEVEL,U,,
a18115f56c,LST SECLOG,RESULT,S,,
a18115f56c,LST SECLOG,RESULT,F,,
a18115f56c,LST SECLOG,RESULT,P,,
a18115f56c,LST SECLOG,RESULT,E,,
1f84666592,LST OPTLOG,LEVEL,M,,
1f84666592,LST OPTLOG,LEVEL,I,,
1f84666592,LST OPTLOG,LEVEL,U,,
1f84666592,LST OPTLOG,LEVEL,A,,
1f84666592,LST OPTLOG,LEVEL,M,,
14fbacdd75,LST OPTLOG,RESULT,S,,
14fbacdd75,LST OPTLOG,RESULT,F,,
14fbacdd75,LST OPTLOG,RESULT,P,,
14fbacdd75,LST OPTLOG,RESULT,E,,
4179ec18eb,LST SYSTEMLOG,LEVEL,E,,
4179ec18eb,LST SYSTEMLOG,LEVEL,A,,
4179ec18eb,LST SYSTEMLOG,LEVEL,C,,
4179ec18eb,LST SYSTEMLOG,LEVEL,E,,
4179ec18eb,LST SYSTEMLOG,LEVEL,W,,
4179ec18eb,LST SYSTEMLOG,LEVEL,N,,
4179ec18eb,LST SYSTEMLOG,LEVEL,I,,
4179ec18eb,LST SYSTEMLOG,LEVEL,D,,
85a00ba3f7,LST SYSTEMLOG,RESULT,S,,
85a00ba3f7,LST SYSTEMLOG,RESULT,F,,
85a00ba3f7,LST SYSTEMLOG,RESULT,P,,
85a00ba3f7,LST SYSTEMLOG,RESULT,U,,
b69a8aaadb,GET LOGFILE,LT,O,,
b69a8aaadb,GET LOGFILE,LT,S,,
b69a8aaadb,GET LOGFILE,LT,S,,
9b3f363414,GET LOGFILE,RSVFILE,N,,
9b3f363414,GET LOGFILE,RSVFILE,Y,,
8cc82b8cc0,GET LOGFILE,FILETYPE,X,,
8cc82b8cc0,GET LOGFILE,FILETYPE,C,,
dc92b59a0e,GET LOGFILE,LAN,Z,,
dc92b59a0e,GET LOGFILE,LAN,E,,
28e05a781a,GET LOGFILE,MODE,N,,
28e05a781a,GET LOGFILE,MODE,S,,
ad7cafb8e2,SET SYSLOGTASK,ENABLE,D,,
ad7cafb8e2,SET SYSLOGTASK,ENABLE,E,,
ee3399e57f,SET SYSLOGTASK,IPTYPE,I,,
ee3399e57f,SET SYSLOGTASK,IPTYPE,I,,
07549173b4,SET SYSLOGTASK,LOGTYPE,D,,
07549173b4,SET SYSLOGTASK,LOGTYPE,O,,
07549173b4,SET SYSLOGTASK,LOGTYPE,W,,
07549173b4,SET SYSLOGTASK,LOGTYPE,S,,
07549173b4,SET SYSLOGTASK,LOGTYPE,O,,
07549173b4,SET SYSLOGTASK,LOGTYPE,R,,
07549173b4,SET SYSLOGTASK,LOGTYPE,E,,
07549173b4,SET SYSLOGTASK,LOGTYPE,O,,
07549173b4,SET SYSLOGTASK,LOGTYPE,S,,
3d7c73df10,SET SYSLOGTASK,PROTOCOL,T,,
3d7c73df10,SET SYSLOGTASK,PROTOCOL,T,,
3d7c73df10,SET SYSLOGTASK,PROTOCOL,U,,
8e05432830,SET SYSLOGTASK,CHECKSAN,D,,
8e05432830,SET SYSLOGTASK,CHECKSAN,E,,
52716afe47,SET SYSLOGTASK,UNSECURECIPHER,D,,
52716afe47,SET SYSLOGTASK,UNSECURECIPHER,E,,
9cd36d8fb1,SET SYSLOGCONTENTCFG,LOGCONTENTCFG,C,,
9cd36d8fb1,SET SYSLOGCONTENTCFG,LOGCONTENTCFG,C,,
bea0d30ce6,SET AUTOLOGPOLICY,OPERATORTPYE,O,,
bea0d30ce6,SET AUTOLOGPOLICY,OPERATORTPYE,O,,
edcd83cd6a,SET AUTOLOGPOLICY,BKSERVERIPTYPE,I,,
edcd83cd6a,SET AUTOLOGPOLICY,BKSERVERIPTYPE,I,,
3302552602,SET AUTOLOGPOLICY,LOGTYPE,O,,
3302552602,SET AUTOLOGPOLICY,LOGTYPE,S,,
3302552602,SET AUTOLOGPOLICY,LOGTYPE,S,,
f0379250e1,RMV MTSPOLICY,POLICYTYPE,D,,
f0379250e1,RMV MTSPOLICY,POLICYTYPE,D,,
aa4d35e110,LST MTSCFG,TYPE,F,,
aa4d35e110,LST MTSCFG,TYPE,B,,
7b81534374,LST MTSPOLICY,POLICYTYPE,D,,
7b81534374,LST MTSPOLICY,POLICYTYPE,D,,
37044b5c13,ADD MTSPOLICY,POLICYTYPE,D,,
37044b5c13,ADD MTSPOLICY,POLICYTYPE,D,,
107d0207bc,SET MTSCFG,TYPE,F,,
107d0207bc,SET MTSCFG,TYPE,B,,
f3bf32bd4c,SET MTSCFG,SWITCH,O,,
f3bf32bd4c,SET MTSCFG,SWITCH,O,,
1a86cfd99a,SET VNFEVICTION,EVICTION,O,,
1a86cfd99a,SET VNFEVICTION,EVICTION,O,,
c9fb3896c5,SET NEWCERTSWITCH,CERTSWITCH,O,,
c9fb3896c5,SET NEWCERTSWITCH,CERTSWITCH,O,,
615b43ee6c,SET CERTESCAPESWITCH,CERTESCAPESTATE,O,,
615b43ee6c,SET CERTESCAPESWITCH,CERTESCAPESTATE,O,,
391d63fa45,LST FWSOFTPARABITS,PARATYPE,D,,
391d63fa45,LST FWSOFTPARABITS,PARATYPE,D,,
92f6dd800e,LST FWSOFTPARA,PARAMETERSTYPE,D,,
92f6dd800e,LST FWSOFTPARA,PARAMETERSTYPE,D,,
f284a42c1a,SET FWSOFTPARA,PARAMETERSTYPE,D,,
f284a42c1a,SET FWSOFTPARA,PARAMETERSTYPE,D,,
df950d11ee,SET FWSOFTPARABITS,PARATYPE,D,,
df950d11ee,SET FWSOFTPARABITS,PARATYPE,D,,
2d0b9eaf66,SET FWSOFTPARABITS,VALUE,V,,
2d0b9eaf66,SET FWSOFTPARABITS,VALUE,V,,
f157bb1abf,SYN ACSPEERCFG,OPERTYPE,s,,
f157bb1abf,SYN ACSPEERCFG,OPERTYPE,s,,
5e466b987a,SYN ACSPEERCFG,SYNSCOPE,s,,
5e466b987a,SYN ACSPEERCFG,SYNSCOPE,s,,
4f31c3e26b,SYN ACSPEERCFG,SYNMODE,i,,
4f31c3e26b,SYN ACSPEERCFG,SYNMODE,f,,
7c7b4e4781,DSP ACSSYNCINFO,STATE,f,,
7c7b4e4781,DSP ACSSYNCINFO,STATE,n,,
7c7b4e4781,DSP ACSSYNCINFO,STATE,s,,
1a8cb7f7d7,DSP SYNCFILESTATUS,STATUS,g,,
1a8cb7f7d7,DSP SYNCFILESTATUS,STATUS,g,,
b8f747a307,SAV SYNCFILE,OPERTYPE,N,,
b8f747a307,SAV SYNCFILE,OPERTYPE,Y,,
15c20c33af,OPR ACSCLIENTDBG,DEBUGTYPE,s,,
9ec6727f8b,CLR ACSDATA,CLEARTYPE,a,,
9ec6727f8b,CLR ACSDATA,CLEARTYPE,p,,
9ec6727f8b,CLR ACSDATA,CLEARTYPE,p,,
cdf660a81b,SET NCCPOLICY,POLICYVALUE,O,,
cdf660a81b,SET NCCPOLICY,POLICYVALUE,O,,
861c88c036,ULD EXPFILE,IPTYPE,I,,
861c88c036,ULD EXPFILE,IPTYPE,I,,
51db255d53,EXP MML,PWDENCRPT,T,,
51db255d53,EXP MML,PWDENCRPT,F,,
818654dcf3,EXP MML,ISULDFTP,T,,
818654dcf3,EXP MML,ISULDFTP,F,,
7becdd5023,EXP MML,BKSERVERIPTYPE,I,,
7becdd5023,EXP MML,BKSERVERIPTYPE,I,,
ab42c41d20,SET SFTPALG,SFTPALGSWITCH,O,,
ab42c41d20,SET SFTPALG,SFTPALGSWITCH,O,,
0dd9ecc2ec,MOD FCPARAM,PARAMCAT,G,,
0dd9ecc2ec,MOD FCPARAM,PARAMCAT,W,,
0dd9ecc2ec,MOD FCPARAM,PARAMCAT,T,,
0dd9ecc2ec,MOD FCPARAM,PARAMCAT,T,,
0dd9ecc2ec,MOD FCPARAM,PARAMCAT,O,,
0dd9ecc2ec,MOD FCPARAM,PARAMCAT,S,,
0dd9ecc2ec,MOD FCPARAM,PARAMCAT,B,,
0dd9ecc2ec,MOD FCPARAM,PARAMCAT,B,,
0dd9ecc2ec,MOD FCPARAM,PARAMCAT,W,,
0dd9ecc2ec,MOD FCPARAM,PARAMCAT,G,,
ad511403f6,MOD FCPARAM,WEIGHTMETHOD,S,,
ad511403f6,MOD FCPARAM,WEIGHTMETHOD,F,,
0c4a60c6ca,RMV FCPARAM,PARAMCAT,G,,
0c4a60c6ca,RMV FCPARAM,PARAMCAT,W,,
0c4a60c6ca,RMV FCPARAM,PARAMCAT,T,,
0c4a60c6ca,RMV FCPARAM,PARAMCAT,T,,
0c4a60c6ca,RMV FCPARAM,PARAMCAT,O,,
0c4a60c6ca,RMV FCPARAM,PARAMCAT,S,,
0c4a60c6ca,RMV FCPARAM,PARAMCAT,B,,
0c4a60c6ca,RMV FCPARAM,PARAMCAT,B,,
0c4a60c6ca,RMV FCPARAM,PARAMCAT,W,,
0c4a60c6ca,RMV FCPARAM,PARAMCAT,G,,
06b7124299,ADD FCPARAM,PARAMCAT,G,,
06b7124299,ADD FCPARAM,PARAMCAT,W,,
06b7124299,ADD FCPARAM,PARAMCAT,T,,
06b7124299,ADD FCPARAM,PARAMCAT,T,,
06b7124299,ADD FCPARAM,PARAMCAT,O,,
06b7124299,ADD FCPARAM,PARAMCAT,S,,
06b7124299,ADD FCPARAM,PARAMCAT,B,,
06b7124299,ADD FCPARAM,PARAMCAT,B,,
06b7124299,ADD FCPARAM,PARAMCAT,W,,
06b7124299,ADD FCPARAM,PARAMCAT,G,,
5f052bd462,ADD FCPARAM,WEIGHTMETHOD,S,,
5f052bd462,ADD FCPARAM,WEIGHTMETHOD,F,,
f635bab50c,LST FCPARAM,CONTENTTYPE,S,,
f635bab50c,LST FCPARAM,CONTENTTYPE,D,,
2d481c8566,LST FCPARAM,PARAMCAT,G,,
2d481c8566,LST FCPARAM,PARAMCAT,W,,
2d481c8566,LST FCPARAM,PARAMCAT,T,,
2d481c8566,LST FCPARAM,PARAMCAT,T,,
2d481c8566,LST FCPARAM,PARAMCAT,O,,
2d481c8566,LST FCPARAM,PARAMCAT,S,,
2d481c8566,LST FCPARAM,PARAMCAT,B,,
2d481c8566,LST FCPARAM,PARAMCAT,B,,
2d481c8566,LST FCPARAM,PARAMCAT,W,,
2d481c8566,LST FCPARAM,PARAMCAT,G,,
e508546208,SET GCSMOOTHSWITCH,STATUS,O,,
e508546208,SET GCSMOOTHSWITCH,STATUS,O,,
a602bb8fad,SET FCSWITCH,SWITCH,D,,
a602bb8fad,SET FCSWITCH,SWITCH,E,,
128581b05c,DSP SDRPLYSUBSTATUS,PLYTYPE,A,,
128581b05c,DSP SDRPLYSUBSTATUS,PLYTYPE,T,,
128581b05c,DSP SDRPLYSUBSTATUS,PLYTYPE,V,,
128581b05c,DSP SDRPLYSUBSTATUS,PLYTYPE,V,,
128581b05c,DSP SDRPLYSUBSTATUS,PLYTYPE,T,,
128581b05c,DSP SDRPLYSUBSTATUS,PLYTYPE,K,,
ee446582e6,DSP SDRPOLICYKEYS,POLICYTYPE,A,,
ee446582e6,DSP SDRPOLICYKEYS,POLICYTYPE,T,,
ee446582e6,DSP SDRPOLICYKEYS,POLICYTYPE,S,,
ee446582e6,DSP SDRPOLICYKEYS,POLICYTYPE,N,,
ee446582e6,DSP SDRPOLICYKEYS,POLICYTYPE,K,,
0e5d675587,DSP SDRPOLICYINFO,PLCYTYPE,A,,
0e5d675587,DSP SDRPOLICYINFO,PLCYTYPE,T,,
0e5d675587,DSP SDRPOLICYINFO,PLCYTYPE,V,,
0e5d675587,DSP SDRPOLICYINFO,PLCYTYPE,T,,
0e5d675587,DSP SDRPOLICYINFO,PLCYTYPE,K,,
0e5d675587,DSP SDRPOLICYINFO,PLCYTYPE,S,,
0e5d675587,DSP SDRPOLICYINFO,PLCYTYPE,N,,
0e5d675587,DSP SDRPOLICYINFO,PLCYTYPE,L,,
0e5d675587,DSP SDRPOLICYINFO,PLCYTYPE,V,,
0e5d675587,DSP SDRPOLICYINFO,PLCYTYPE,L,,
352f653992,STR PLCYCHECK,FORCE,Y,,
352f653992,STR PLCYCHECK,FORCE,N,,
9b4bfe3af4,STR PLCYCHECK,PLCYTYPE,I,,
9b4bfe3af4,STR PLCYCHECK,PLCYTYPE,O,,
7ba987036e,SET PLCYCLSWITCH,SWITCH,O,,
7ba987036e,SET PLCYCLSWITCH,SWITCH,O,,
d896dd0ca1,SET PLCYCKTIMERINR,POLICYTYPE,I,,
d896dd0ca1,SET PLCYCKTIMERINR,POLICYTYPE,O,,
46527d764a,SET PLYFLUSHSWITCH,SWITCH,O,,
46527d764a,SET PLYFLUSHSWITCH,SWITCH,O,,
3bb548cc71,SET POLICYFCSWITCH,FCSWITCH,O,,
3bb548cc71,SET POLICYFCSWITCH,FCSWITCH,O,,
d3485ab897,SET LIMITMBSWITCH,SWITCH,O,,
d3485ab897,SET LIMITMBSWITCH,SWITCH,O,,
d39f3fd162,DSP MIGRATE,EVENT,G,,
d39f3fd162,DSP MIGRATE,EVENT,V,,
5c517a2004,DSP MIGRATE,SUBEVENT,B,,
5c517a2004,DSP MIGRATE,SUBEVENT,S,,
5c517a2004,DSP MIGRATE,SUBEVENT,R,,
5c517a2004,DSP MIGRATE,SUBEVENT,O,,
5c517a2004,DSP MIGRATE,SUBEVENT,O,,
9597093b83,ACT MIGRATE,OPRTYPE,B,,
9597093b83,ACT MIGRATE,OPRTYPE,S,,
9597093b83,ACT MIGRATE,OPRTYPE,R,,
9597093b83,ACT MIGRATE,OPRTYPE,M,,
9597093b83,ACT MIGRATE,OPRTYPE,S,,
9597093b83,ACT MIGRATE,OPRTYPE,S,,
9597093b83,ACT MIGRATE,OPRTYPE,D,,
9597093b83,ACT MIGRATE,OPRTYPE,O,,
9597093b83,ACT MIGRATE,OPRTYPE,O,,
3f641e47be,EXP NODEINFO,TYPE,V,,
0daf103aa1,DSP NODEINFO,QUERYTYPE,V,,
5cd5cd6b86,RMV FWRULE,IPTYPE,I,,
5cd5cd6b86,RMV FWRULE,IPTYPE,I,,
dee4a32a35,ADD FWRULE,IPTYPE,I,,
dee4a32a35,ADD FWRULE,IPTYPE,I,,
dc0a0793cb,SET OMIP,OMIPTYPE,I,,
dc0a0793cb,SET OMIP,OMIPTYPE,I,,
171101b87d,SET OMIP,OMSETTYPE,S,,
171101b87d,SET OMIP,OMSETTYPE,D,,
171101b87d,SET OMIP,OMSETTYPE,D,,
05d229d33d,SET OMIP,OMSETTYPE1,S,,
05d229d33d,SET OMIP,OMSETTYPE1,D,,
05d229d33d,SET OMIP,OMSETTYPE1,D,,
f80cbd8074,SET OMSWITCH,SWITCH,O,,
f80cbd8074,SET OMSWITCH,SWITCH,O,,
ec020ee987,SET CLTVFYSWITCH,SWITCH,O,,
ec020ee987,SET CLTVFYSWITCH,SWITCH,O,,
6b20604798,MOD VIRTUALIP,IPTYPE,I,,
6b20604798,MOD VIRTUALIP,IPTYPE,I,,
da3eb1ab9d,OMPING,IPTYPE,I,,
da3eb1ab9d,OMPING,IPTYPE,I,,
0b19ee26db,LST NETWORK,ISVLANIDALLOWMODIFY,Y,,
0b19ee26db,LST NETWORK,ISVLANIDALLOWMODIFY,N,,
d334f33db1,MOD NETWORK,IPTYPE,I,,
d334f33db1,MOD NETWORK,IPTYPE,I,,
d334f33db1,MOD NETWORK,IPTYPE,I,,
a6396dd256,OMTRACERT,IPTYPE,I,,
a6396dd256,OMTRACERT,IPTYPE,I,,
b3c4b96f0f,MOD OMNWCONF,IPTYPE,V,,
b3c4b96f0f,MOD OMNWCONF,IPTYPE,P,,
5012e8ac08,MOD OMNWCONF,SWITCH,O,,
5012e8ac08,MOD OMNWCONF,SWITCH,O,,
6645e892e9,MOD OMNWCONF,IPADDRTYPE,I,,
6645e892e9,MOD OMNWCONF,IPADDRTYPE,I,,
6645e892e9,MOD OMNWCONF,IPADDRTYPE,I,,
9d47b6a620,SET PBUFREUSE5GC,REUSESWITCH,E,,
9d47b6a620,SET PBUFREUSE5GC,REUSESWITCH,D,,
104f72c34a,DSP MSSPMDMATCH,RXTXTYPE,tx,,发送报文统计。
3029b536be,SET MSSPBUFTRACE,TRACESWITCH,TRUE,,打开。
990122eb7c,SET MSSRULEM,ENABLE,TRUE,,打开。
d67ebb6b5b,SET MSSRULEM,OFFSETTYPE,u,,
73d88bd84e,SET MSSPMDMATCH,ENABLE,TRUE,,打开。
b6ce54de7c,SET MSSPMDMATCH,RXTXTYPE,tx,,发送报文统计。
717e465f66,SET MSSPMDMATCH,MODE,P,,
dff1b17414,SET MSSPMDMATCH,RECORD,TRUE,,打开。
0cc7128e35,SET MSSPMDMATCH,RATELIMIT,TRUE,,打开。
e6e81f032e,SET MSSDEBUGSWITCHM,DEBUGSWITCH,TRUE,,打开。
f99d96818f,SET MSSDEBUGSWITCHM,DEBUGTYPE,s,,
f99d96818f,SET MSSDEBUGSWITCHM,DEBUGTYPE,s,,
f99d96818f,SET MSSDEBUGSWITCHM,DEBUGTYPE,e,,
f99d96818f,SET MSSDEBUGSWITCHM,DEBUGTYPE,o,,
f99d96818f,SET MSSDEBUGSWITCHM,DEBUGTYPE,o,,
f99d96818f,SET MSSDEBUGSWITCHM,DEBUGTYPE,t,,
f99d96818f,SET MSSDEBUGSWITCHM,DEBUGTYPE,t,,
f99d96818f,SET MSSDEBUGSWITCHM,DEBUGTYPE,s,,
d86e861d59,DSP OMDBGDATA,DBGTYPE,C,,
d86e861d59,DSP OMDBGDATA,DBGTYPE,C,,
2d2e848dff,DSP OMDBGDATA,MODULE,C,,
2d2e848dff,DSP OMDBGDATA,MODULE,C,,
2d2e848dff,DSP OMDBGDATA,MODULE,D,,
2d2e848dff,DSP OMDBGDATA,MODULE,L,,
2d2e848dff,DSP OMDBGDATA,MODULE,L,,
2d2e848dff,DSP OMDBGDATA,MODULE,O,,
2d2e848dff,DSP OMDBGDATA,MODULE,N,,
2d2e848dff,DSP OMDBGDATA,MODULE,M,,
2d2e848dff,DSP OMDBGDATA,MODULE,S,,
2d2e848dff,DSP OMDBGDATA,MODULE,U,,
2d2e848dff,DSP OMDBGDATA,MODULE,U,,
2d2e848dff,DSP OMDBGDATA,MODULE,U,,
2d2e848dff,DSP OMDBGDATA,MODULE,V,,
2d2e848dff,DSP OMDBGDATA,MODULE,V,,
2d2e848dff,DSP OMDBGDATA,MODULE,V,,
2d2e848dff,DSP OMDBGDATA,MODULE,O,,
2d2e848dff,DSP OMDBGDATA,MODULE,P,,
2d2e848dff,DSP OMDBGDATA,MODULE,P,,
2d2e848dff,DSP OMDBGDATA,MODULE,T,,
2d2e848dff,DSP OMDBGDATA,MODULE,F,,
2d2e848dff,DSP OMDBGDATA,MODULE,P,,
2d2e848dff,DSP OMDBGDATA,MODULE,M,,
2d2e848dff,DSP OMDBGDATA,MODULE,K,,
2d2e848dff,DSP OMDBGDATA,MODULE,K,,
5a34f65550,DSP PAESCHEDULE,SCHEDULETYPE,queue,,队列调度统计。
301d486271,SET PAESCHEDMOD,SCHEDMODE,r,,
faf4e15892,DSP PAELOOPIPTB,MODULE,forward,,转发面。
87f9810060,DSP PAELOOPROUTE,MODULE,forward,,转发面。
3436afd913,DSP PAEPORTQUEUE,PORTTYPE,fabric,,内联口。
3436afd913,DSP PAEPORTQUEUE,PORTTYPE,loop,,Loop口。
3436afd913,DSP PAEPORTQUEUE,PORTTYPE,base,,base口。
3436afd913,DSP PAEPORTQUEUE,PORTTYPE,acc,,加速端口。
3436afd913,DSP PAEPORTQUEUE,PORTTYPE,control,,控制端口。
65480d85e3,DSP PAEPORT,PORTTYPE,fabric,,内联口。
65480d85e3,DSP PAEPORT,PORTTYPE,loop,,Loop口。
65480d85e3,DSP PAEPORT,PORTTYPE,base,,base口。
65480d85e3,DSP PAEPORT,PORTTYPE,acc,,加速端口。
65480d85e3,DSP PAEPORT,PORTTYPE,control,,控制端口。
416fa9c00d,DSP PAEPRIMAPQOS,MODULE,forward,,转发面。
1ed9f9927a,DSP PAEPRIMAPQOS,TABLE,8021p2qos,,8021p映射QoS。
1ed9f9927a,DSP PAEPRIMAPQOS,TABLE,dscp2qos,,dscp映射QoS。
5799ef39ec,RTR PAEPORT,PORTTYPE,fabric,,内联口。
5799ef39ec,RTR PAEPORT,PORTTYPE,loop,,Loop口。
5799ef39ec,RTR PAEPORT,PORTTYPE,base,,base口。
5799ef39ec,RTR PAEPORT,PORTTYPE,acc,,加速端口。
5799ef39ec,RTR PAEPORT,PORTTYPE,control,,控制端口。
eab4d6ba9d,SET PAERESOVLDTRHD,RESTYPE,P,,
eab4d6ba9d,SET PAERESOVLDTRHD,RESTYPE,P,,
76ce72dcad,SET MSSPBUFTRACELT,TRACESWITCH,O,,
76ce72dcad,SET MSSPBUFTRACELT,TRACESWITCH,O,,
c6b349220e,MOD PAEPORTGATEWAY,IPVERSION,I,,
c6b349220e,MOD PAEPORTGATEWAY,IPVERSION,I,,
1abfcb2210,ADD PAEPORTGATEWAY,IPVERSION,I,,
1abfcb2210,ADD PAEPORTGATEWAY,IPVERSION,I,,
df7ed7678a,SET GLOBALFABRICOAM,OAMSWITCH,enable,,使能。
a0390f806e,SET FABRICINALARMCFG,ENABLE,FALSE,,标识告警不屏蔽。
24b24a44b7,SET PAEMULTQUE,ENABLE,enable,,使能。
6c5fd2b18f,STP PAEFABDETECT,TASK,T,,
6c5fd2b18f,STP PAEFABDETECT,TASK,T,,
ad56dbe3c2,STR PAEFABDETECT,DYEFLAG,E,,
ad56dbe3c2,STR PAEFABDETECT,DYEFLAG,O,,
1e587a3b87,DSP PAEFABDETDTL,TASK,T,,
cc4612991e,CLR PAEFABDETECT,TASK,T,,
cc4612991e,CLR PAEFABDETECT,TASK,T,,
828897f93d,OPR DBGDATA,DBGTYPE,C,,
828897f93d,OPR DBGDATA,DBGTYPE,C,,
