file_path,file_name,ne_type,service_category,service_domain,config_object_area,specific_operation,classification_path,command_title_zh,command_name,operation_verb,command_object_name,doc_id,is_special_file,dir_depth
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\日志管理调测\显示日志丢弃统计信息（DSP LOGSERVERDROPSTC）_59103338.md,显示日志丢弃统计信息（DSP LOGSERVERDROPSTC）_59103338.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 日志管理调测,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 日志管理调测,显示日志丢弃统计信息,DSP LOGSERVERDROPSTC,DSP,LOGSERVERDROPSTC,59103338,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\日志管理调测\显示日志中心性能统计信息（DSP LOGSPFM）_59104080.md,显示日志中心性能统计信息（DSP LOGSPFM）_59104080.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 日志管理调测,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 日志管理调测,显示日志中心性能统计信息,DSP LOGSPFM,DSP,LOGSPFM,59104080,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\日志管理调测\显示日志代理性能统计信息（DSP LOGAPFM）_59103516.md,显示日志代理性能统计信息（DSP LOGAPFM）_59103516.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 日志管理调测,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 日志管理调测,显示日志代理性能统计信息,DSP LOGAPFM,DSP,LOGAPFM,59103516,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\日志管理调测\显示日志存储信息（DSP LOGFILESTORAGE）_59103956.md,显示日志存储信息（DSP LOGFILESTORAGE）_59103956.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 日志管理调测,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 日志管理调测,显示日志存储信息,DSP LOGFILESTORAGE,DSP,LOGFILESTORAGE,59103956,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\日志管理调测\查询日志模块错误信息（DSP LOGERRORINFO）_59104178.md,查询日志模块错误信息（DSP LOGERRORINFO）_59104178.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 日志管理调测,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 日志管理调测,查询日志模块错误信息,DSP LOGERRORINFO,DSP,LOGERRORINFO,59104178,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\显示NETCONF会话信息（DSP NCSSESSION）_59103552.md,显示NETCONF会话信息（DSP NCSSESSION）_59103552.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,显示NETCONF会话信息,DSP NCSSESSION,DSP,NCSSESSION,59103552,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\显示NETCONF会话的统计信息（DSP NCSSESSIONSTC）_59103725.md,显示NETCONF会话的统计信息（DSP NCSSESSIONSTC）_59103725.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,显示NETCONF会话的统计信息,DSP NCSSESSIONSTC,DSP,NCSSESSIONSTC,59103725,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\显示NETCONF通知会话的统计信息（DSP NCSNTFSTC）_59104025.md,显示NETCONF通知会话的统计信息（DSP NCSNTFSTC）_59104025.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,显示NETCONF通知会话的统计信息,DSP NCSNTFSTC,DSP,NCSNTFSTC,59104025,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\显示XSM模块与其他模块的组件间交互消息（DSP XSMINNERDATA）_59104187.md,显示XSM模块与其他模块的组件间交互消息（DSP XSMINNERDATA）_59104187.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,显示XSM模块与其他模块的组件间交互消息,DSP XSMINNERDATA,DSP,XSMINNERDATA,59104187,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\显示会话中NETCONF和其它组件的消息交互信息（DSP NCSDIAGLOG）_59103623.md,显示会话中NETCONF和其它组件的消息交互信息（DSP NCSDIAGLOG）_59103623.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,显示会话中NETCONF和其它组件的消息交互信息,DSP NCSDIAGLOG,DSP,NCSDIAGLOG,59103623,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\显示全量同步操作期间的统计信息（DSP NCSSYNCFULLSTC）_59103790.md,显示全量同步操作期间的统计信息（DSP NCSSYNCFULLSTC）_59103790.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,显示全量同步操作期间的统计信息,DSP NCSSYNCFULLSTC,DSP,NCSSYNCFULLSTC,59103790,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\显示全量同步操作的诊断信息（DSP NCSSYNCFULL）_59104089.md,显示全量同步操作的诊断信息（DSP NCSSYNCFULL）_59104089.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,显示全量同步操作的诊断信息,DSP NCSSYNCFULL,DSP,NCSSYNCFULL,59104089,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\显示应用模型间模型映射关联关系（DSP NCSSCHEMAMAP）_59103881.md,显示应用模型间模型映射关联关系（DSP NCSSCHEMAMAP）_59103881.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,显示应用模型间模型映射关联关系,DSP NCSSCHEMAMAP,DSP,NCSSCHEMAMAP,59103881,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\显示所有订阅通知事件信息（DSP NCSNTFSUB）_59104180.md,显示所有订阅通知事件信息（DSP NCSNTFSUB）_59104180.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,显示所有订阅通知事件信息,DSP NCSNTFSUB,DSP,NCSNTFSUB,59104180,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\显示操作失败信息（DSP NCSFAILOPER）_59104227.md,显示操作失败信息（DSP NCSFAILOPER）_59104227.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,显示操作失败信息,DSP NCSFAILOPER,DSP,NCSFAILOPER,59104227,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\显示最近的RPC和错误RPC响应报文信息（DSP NCSRPCERROR）_59103947.md,显示最近的RPC和错误RPC响应报文信息（DSP NCSRPCERROR）_59103947.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,显示最近的RPC和错误RPC响应报文信息,DSP NCSRPCERROR,DSP,NCSRPCERROR,59103947,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\显示设备当前已加载的NETCONF数据模型（DSP NCSDATAMODEL）_59104259.md,显示设备当前已加载的NETCONF数据模型（DSP NCSDATAMODEL）_59104259.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,显示设备当前已加载的NETCONF数据模型,DSP NCSDATAMODEL,DSP,NCSDATAMODEL,59104259,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\显示通知消息发送失败信息（DSP NCSNTFFAIL）_59103585.md,显示通知消息发送失败信息（DSP NCSNTFFAIL）_59103585.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,显示通知消息发送失败信息,DSP NCSNTFFAIL,DSP,NCSNTFFAIL,59103585,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\查询设备所支持的NETCONF协议能力集（DSP NCSCAPABILITY）_59103374.md,查询设备所支持的NETCONF协议能力集（DSP NCSCAPABILITY）_59103374.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,查询设备所支持的NETCONF协议能力集,DSP NCSCAPABILITY,DSP,NCSCAPABILITY,59103374,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\清除NETCONF会话统计信息（RTR NCARSTSSNSTATS）_59103632.md,清除NETCONF会话统计信息（RTR NCARSTSSNSTATS）_59103632.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,清除NETCONF会话统计信息,RTR NCARSTSSNSTATS,RTR,NCARSTSSNSTATS,59103632,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议\请求生成一个全量同步通知（REQ GENSYNCALLCFGNTF）_59103801.md,请求生成一个全量同步通知（REQ GENSYNCALLCFGNTF）_59103801.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议,请求生成一个全量同步通知,REQ GENSYNCALLCFGNTF,,REQ GENSYNCALLCFGNTF,59103801,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议客户端\显示NETCONFC与其他组件的消息交互信息（DSP NCCDIAGLOG）_59103509.md,显示NETCONFC与其他组件的消息交互信息（DSP NCCDIAGLOG）_59103509.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议客户端,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议客户端,显示NETCONFC与其他组件的消息交互信息,DSP NCCDIAGLOG,DSP,NCCDIAGLOG,59103509,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议客户端\显示NETCONFC会话信息（DSP NCCSESSION）_59104188.md,显示NETCONFC会话信息（DSP NCCSESSION）_59104188.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议客户端,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议客户端,显示NETCONFC会话信息,DSP NCCSESSION,DSP,NCCSESSION,59104188,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\单体服务公共功能管理\操作维护\系统调测\网络配置协议客户端\显示NETCONFC管理的远端设备的信息（DSP NCCPEERLIST）_59103577.md,显示NETCONFC管理的远端设备的信息（DSP NCCPEERLIST）_59103577.md,UDG,平台服务管理,单体服务公共功能管理,操作维护,系统调测 / 网络配置协议客户端,平台服务管理 / 单体服务公共功能管理 / 操作维护 / 系统调测 / 网络配置协议客户端,显示NETCONFC管理的远端设备的信息,DSP NCCPEERLIST,DSP,NCCPEERLIST,59103577,no,5
